,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
11,Super Girl From China Video Song   Kanika Kapoor Feat Sunny Leone Mika Singh   T-Series.mp3,107.666015625,137541,1273.5277777777778,0.47192259355548993,0.3044124241985989,0.09266692400646771,0.5808053596718727,0.2634871055042642,0.06942545476701525,0.2719531140420182,0.09682374241983417,0.009374837096182396,5.560949839357909,45.105944897400974,2034.546265087373,0.6641143888007748,42.02862345875176,1766.4051898375387,0.011177984688311776,4.1758803467186825,17.437976670111343,0.134857177734375,0.09207296371459961,0.008477430790662766,2621.504139574416,1057.7248225169624,1118781.8001685394,2497.2108959679276,487.588638560877,237742.68045364952,18.934039835509974,7.601279866852013,57.77945561420976,5306.876243378725,1958.5561085518746,3835942.0303458623,1.7701105178661607,2.6533078538040358,7.040042567058179,0.0007515087136875175,0.05491596744336032,0.00301576348024021,0.12928247599409828,0.08182209503181177,0.006694855235394836,-4.89651138195768e-05,0.09829689562320709,0.009662279859185219,-3.4878023143392056e-05,0.09641776978969574,0.009296386502683163,4.408308390022675,3.151233376709653,9.930271794488922
12,Surili Akhiyon Wale (Full Video Song)   Veer   Salman Khan & Zarine Khan.mp3,75.99954044117646,96930,1258.8311688311687,0.2768619722152085,0.2997795627738034,0.08986778625685275,0.47029543169114524,0.27085830507460645,0.07336422142788857,0.2539661507429588,0.1372389434895871,0.01883452761013808,3.016486763631064,23.226316512843443,539.461778754784,-4.229451288121911,54.44542037506867,2964.303799817943,0.011611092572291674,2.7034880401801393,7.308847583397051,0.09940481930971146,0.05996416136622429,0.0035957004874944687,1905.5377091146463,761.013941118243,579142.2185763206,2201.871088772533,536.0909313018888,287393.48662412644,22.36382629990206,7.182356255401767,51.586241379508884,3968.9676668621805,1810.032817629228,3276218.8008948024,1.1078350979410196,1.5109374239024862,2.2829318989490814,0.011252101734510385,0.07850779418391038,0.006163473747623232,0.07938614127805728,0.04185079194548534,0.0017514887864643004,5.9388563386164606e-05,0.09338133037090302,0.00872007291764021,-0.00018877550610341132,0.04093029350042343,0.0016752887750044465,2.2372426303854875,1.070192444624865,1.1453118685321446
13,Taylor Swift - You Belong With Me.mp3,129.19921875,128058,1133.2566371681417,0.3789982981071773,0.30059670751166384,0.09035838056685278,0.4787486119392267,0.28897697134541217,0.08350768996796717,0.24945575811645326,0.14527614420777726,0.0211051580758789,0.3412034598676946,2.171891149937091,4.7171111671750605,-4.944601799824585,67.83072427138546,4601.007155180721,0.013370932861057734,3.771959276217183,14.227676781440858,0.036969393491744995,0.015617418102920055,0.00024390373437199742,2479.9895428779173,1152.2734694260578,1327734.148343164,2662.999010560565,608.9993457022255,370880.20306573866,21.423230960161295,6.26894015831111,39.29961070848572,5332.030257942507,2201.962436896389,4848638.573502685,0.4136311637083538,0.5474963713501086,0.2997522766415361,-0.015176873809357921,0.07996597010340149,0.006394556374578101,0.10673234780137383,0.08371910971893462,0.007008889332131014,6.82188499467884e-07,0.02779325842857361,0.0007724652532488108,2.122317710018251e-05,0.02133401297032833,0.0004551401361823082,3.118439909297052,1.3353412143649193,1.7831361587815775
14,The Breakup Song - Ae Dil Hai Mushkil   Latest Official Song 2016   Pritam   Arijit I Badshah.mp3,112.34714673913044,142885,1275.7589285714287,0.39813103547456313,0.297776214078937,0.08867067367118493,0.5613980120543345,0.2528663630384996,0.06394139755631827,0.27063700763494614,0.100443732665286,0.010088943431735442,19.01849757761387,112.75769053597249,12714.29677500614,6.247788409741717,30.979202576464047,959.7109922735967,0.013227466830416435,3.313060115952466,10.976367331914968,0.27710074186325073,0.10215318948030472,0.010435274802148342,2358.8777223243947,752.4136452239205,566126.2935191478,2593.503962360778,470.9773437458098,221819.65832185865,19.520173473560725,6.851604514632298,46.94448442492968,5261.78901601502,1734.814309161557,3009580.6872716905,3.6111840382805145,4.368147292833895,19.080710771892086,0.0014612891685935425,0.05307640918334985,0.002817105211798384,0.09794328530137383,0.05309281359652231,0.0028188468555950647,-4.041590364067815e-05,0.1912451833486557,0.03657471761107445,-0.0020849276334047318,0.15594667196273804,0.02431936375796795,2.0549659863945577,1.1984623684457436,1.4363120485805814
15,The Chainsmokers & Coldplay - Something Just Like This (Lyric) (2).mp3,103.359375,130167,1276.1470588235295,0.3653870919660896,0.2973774473232786,0.08843334617650934,0.3878699272846612,0.28625739436574493,0.08194329582906562,0.22623762946568987,0.1793038436483684,0.032149868347078545,8.217441155570546,60.983284089581076,3718.960938350552,1.605455437795787,44.797278319020705,2006.7961447918028,0.013210209060107435,2.5221545853194987,6.361263752248173,0.1670541614294052,0.08878403902053833,0.007882606238126755,2144.364734930745,1107.3528416112265,1226230.315824458,2514.2443636419603,537.3769702897533,288774.0081977944,20.98066079295064,6.195502805346685,38.38425501105864,4880.737153516834,2089.3885273704723,4365544.41830735,1.643361509752785,2.0619518145125433,4.251645285371569,0.001707165991256415,0.09869847936726428,0.009741389829410292,0.07068400191079721,0.0704723663939513,0.004966354425163316,-0.0036869614850729704,0.17054513096809387,0.029085639864206314,-0.000882604334037751,0.05033111199736595,0.002533220686018467,6.789514739229025,3.037241076232757,9.224833355155516
16,The Chainsmokers & Coldplay - Something Just Like This (Lyric).mp3,103.359375,130167,1276.1470588235295,0.3653870919660896,0.2973774473232786,0.08843334617650934,0.3878699272846612,0.28625739436574493,0.08194329582906562,0.22623762946568987,0.1793038436483684,0.032149868347078545,8.217441155570546,60.983284089581076,3718.960938350552,1.605455437795787,44.797278319020705,2006.7961447918028,0.013210209060107435,2.5221545853194987,6.361263752248173,0.1670541614294052,0.08878403902053833,0.007882606238126755,2144.364734930745,1107.3528416112265,1226230.315824458,2514.2443636419603,537.3769702897533,288774.0081977944,20.98066079295064,6.195502805346685,38.38425501105864,4880.737153516834,2089.3885273704723,4365544.41830735,1.643361509752785,2.0619518145125433,4.251645285371569,0.001707165991256415,0.09869847936726428,0.009741389829410292,0.07068400191079721,0.0704723663939513,0.004966354425163316,-0.0036869614850729704,0.17054513096809387,0.029085639864206314,-0.000882604334037751,0.05033111199736595,0.002533220686018467,6.789514739229025,3.037241076232757,9.224833355155516
17,The Chainsmokers - Side Effects ft. Emily Warren (Official Music Video).mp3,107.666015625,131519,1252.5619047619048,0.442543811807398,0.30608527393815965,0.09368819492179825,0.5174673678939741,0.27820808227707305,0.07739973704428664,0.2595043023585751,0.12645493422845377,0.01599085039072257,8.456889432001466,102.19798666105453,10444.42847757308,2.4421104093224817,51.57678475393066,2660.164725553294,0.012726199349483752,2.8029916263613623,7.856762057451914,0.1511734575033188,0.11802426725625992,0.013929727487266064,2206.396015747693,1067.6442614941209,1139864.2691013266,2605.580330627768,737.4552122957479,543840.1901421666,19.967406318675785,7.284084643957897,53.05788910034324,5005.473899250798,2530.724586858373,6404566.934529484,1.4053590073311781,2.0370352630644852,4.149512662968197,0.009045173433720338,0.06594602954747843,0.004348878813076897,0.08652442010932662,0.07475467961585415,0.005588262124469,-0.00041891715954989195,0.15706020593643188,0.024667909368872643,-0.0003511159447953105,0.0631369948387146,0.003986280411481857,9.07784126984127,3.289633142386238,10.821686211485957
18,The Fray - You Found Me.mp3,75.99954044117646,89757,1246.625,0.34285660989827293,0.29471539130242397,0.08685716187054088,0.439138485574541,0.2712559087959064,0.07357976805669307,0.24632166944153172,0.1505289623191168,0.02265896849687009,7.891114318777416,52.27411956973125,2732.583576790559,0.9943279979684991,40.83504045036455,1667.5005285829093,0.012842759589223375,2.3889014492134253,5.7068501340540045,0.1637807935476303,0.09291309863328934,0.008632843382656574,2218.6656624840402,997.0136838119844,994036.2857083436,2348.985301018041,609.6736050836743,371701.904735724,21.539919815335168,7.104063671992917,50.467720655729494,4550.976647533499,2144.3456942546977,4598218.456468662,2.0142375168389934,2.6294469657885315,6.913991345894515,0.0005356214028165673,0.08073767962450339,0.006518572911148948,0.09884105009191177,0.07741247574834356,0.00599269140148788,-3.914076103228581e-07,0.15631169080734253,0.024433346465229988,-0.00012912691454403102,0.06529627740383148,0.004263604059815407,2.800326530612245,1.5095006595614213,2.278592241216366
19,The Him feat. Son Mieux - Feels Like Home (Official Video 4K).mp3,161.4990234375,200653,1269.9556962025317,0.3738150923412265,0.2954279747842057,0.08727768828509727,0.44054624229328804,0.2738666509307717,0.07500294249203716,0.2465256633910189,0.15019464245755032,0.022558430622951375,3.474764737500051,24.17466454372968,584.414405801861,-4.377683300171065,44.76979734428389,2004.3347542482488,0.0036314911280351933,2.3876681219468434,5.700959060561166,0.11674544215202332,0.06098569184541702,0.003719254629686475,2772.509768387526,1163.903357260592,1354671.0250424773,2577.648137031622,607.6339341898447,369218.99797902856,21.577707615550786,7.735197880084511,59.83328624406391,5726.152874736963,2246.3710852486124,5046183.052641029,1.5599309384626276,2.0553711411600784,4.224550527913683,-0.0024223956913806384,0.08372453743464674,0.007009798168645564,0.14289501650783668,0.10186040377898743,0.010375541858018358,1.9626334051281447e-06,0.10103578120470047,0.010208229534327984,-5.141545443620998e-06,0.05319086089730263,0.002829267643392086,1.2062766439909296,0.7190119977933104,0.5169782529707273
20,The Killers - Mr. Brightside.mp3,73.828125,93008,1274.0821917808219,0.3806124888192255,0.2931212836433585,0.08592008692473023,0.5138908534975719,0.26072262315046885,0.06797628622246141,0.26070683906155184,0.12395675616870361,0.015365277399867441,1.9372823084480848,7.868588350839425,61.91468263496591,-2.892004266657274,39.40833678956925,1553.0170085201169,0.012770254197937075,1.944456763449534,3.7809121049246373,0.09388600289821625,0.03476732596755028,0.0012087670620530844,2943.433713722835,902.8432480438914,815125.9305384436,2582.0180165792954,627.9239645884445,394288.5053044701,19.70079538062259,6.504204338131391,42.3046740721672,5982.030494146672,1786.8845979886564,3192956.5665290826,1.3899289908140449,1.6358393895006949,2.675970508242006,-0.01818003474385323,0.0631109994168823,0.0039829982473977175,0.15983822471217105,0.0700965170463684,0.004913521702031816,1.1427723620727193e-06,0.06998946517705917,0.004898525308817625,-3.626683974289335e-05,0.04695168882608414,0.002204461256042123,7.096018140589569,2.6420941486140164,6.980661490140425
21,The Wanted - Chasing The Sun.mp3,129.19921875,164054,1312.432,0.443971229545141,0.2890722753509725,0.08356278037658846,0.593484565514628,0.26025175427985753,0.06773097560574333,0.2741339201245683,0.09046506049558649,0.008183927170470123,2.6591887031267887,28.80754803430676,829.8748237488911,-0.43241008183851903,46.86381034319978,2196.2167198833986,0.00856756646088231,2.4681087889764077,6.091560994222591,0.09477167576551437,0.05563933774828911,0.003095736028626561,2747.2307280505265,1257.0570731741088,1580192.4852170567,2789.931978199861,535.5855534594705,286851.8850744873,19.409894449934278,6.6033491570912375,43.60422009045756,5977.297189434985,2340.7089262265654,5478918.27731672,1.0096559176006654,1.330550076617217,1.7703635063860816,0.008304805412645066,0.04839090255239113,0.002341679449835015,0.12209185431985294,0.10601225640049818,0.011238598507124966,-2.22113180825545e-06,0.06839607656002045,0.004678023047745228,-7.004843610047828e-06,0.06288126856088638,0.003954053856432438,3.779047619047619,1.9020938047955624,3.617960842241659
22,The Weeknd - Can't Feel My Face.mp3,107.666015625,136080,1463.225806451613,0.3811787299169914,0.303641953603876,0.09219843598837839,0.40604006557210115,0.29416704419160616,0.08653424988842638,0.22689368005987204,0.17847294271743758,0.03185259128222175,9.320048765963007,73.29882800166695,5372.718186417954,4.968118315207255,42.14017317514064,1775.794195230843,0.008969488601866209,2.850179101310469,8.123520909546954,0.18776190280914307,0.07695301622152328,0.0059217666275799274,2018.7303896194767,975.5407642137,951679.7826426498,2485.148709705957,607.555291904026,369123.43272058625,20.781275648858607,7.490232370381429,56.1035809623098,4562.751576332116,2329.9600994465027,5428714.065012757,1.9818013340432723,2.355053108218177,5.5462751425280965,-0.0023662008522326973,0.09075834048275573,0.008237076367183817,0.0701167339880031,0.05564885105948768,0.0030967946242410425,-8.487600666740036e-07,0.16584956645965576,0.027506079524755478,-0.00010772071982501075,0.06805533170700073,0.004631528630852699,10.402539682539683,3.1582638194745747,9.97463035340213
23,Timeflies - Once In a While.mp3,103.359375,115953,1207.84375,0.37724118206201734,0.3085939226197791,0.09523020907786219,0.5148759376231876,0.2901270685248404,0.08417371589081742,0.2603020707773357,0.12480450826137757,0.015576165282364262,11.898668266563066,150.01306858822022,22503.920747254062,-2.1620087138905504,45.34794110599813,2056.435762553075,0.009425062192965766,3.5367241506567706,12.508417717838856,0.1864645779132843,0.13070069253444672,0.01708267070353031,2148.480694154457,1161.2003378995053,1348386.2247379252,2280.119465889553,728.4397698057924,530624.4982347158,21.451633867241977,7.082038511608363,50.15526947990399,4498.797796385207,2416.4462486702378,5839212.472712465,1.7538686967451427,2.2813787518092306,5.204689009206642,0.001423437038144522,0.06694764090087701,0.004481986622192781,0.0914773380055147,0.07912436451552199,0.006260665059985196,-5.9233943829895e-06,0.14867381751537323,0.02210390195250511,-0.00012516925926320255,0.1290128231048584,0.01664431020617485,3.733768707482993,1.6853208802794852,2.840306469506019
24,"Tipsy Hogai VIDEO Song Dilliwaali Zaalim Girlfriend   Dr Zeus ,Pooja   Natalia Kapchuk Divyendu.mp3",107.666015625,134665,1294.8557692307693,0.4559338351603227,0.289153719630894,0.08360987357638164,0.5776133708431916,0.2482316021540098,0.06161892830794661,0.2752512366963351,0.0870062643174125,0.007570090030471448,11.64800419991097,129.56494634244015,16787.075320719396,-0.2959077324293557,33.492143586766204,1121.7236820365647,0.0068280773350363946,4.060969092166493,16.491469967531554,0.20318400859832764,0.13657350838184357,0.01865232177078724,3330.860599701459,995.4091894779057,990839.4544970611,2638.194474213919,454.23980967881505,206333.80469704611,20.875351656619358,7.578819849533596,57.43851031168443,6346.815788339904,1845.5349799569976,3405999.3622448756,2.3128680631807725,3.411861963200008,11.640802055931012,-0.009297643626073271,0.048921575265539384,0.0023933205264618346,0.20447079685081268,0.10616016212891038,0.011269980023236538,-2.604380097182002e-05,0.11950637400150299,0.014281773008406162,0.0002596341073513031,0.17272736132144928,0.029834741726517677,3.2774965986394564,2.0393978567362416,4.159143618060376
25,"Train - Hey, Soul Sister.mp3",95.703125,123519,1286.65625,0.31498785460961387,0.3082026584188494,0.09498887865644598,0.5732871103326819,0.25510753362748356,0.06507985371349767,0.26881369723226556,0.10522608760974243,0.011072529513653189,7.292351220858114,52.41221538689315,2747.040321762079,-0.39310987136692305,42.420616212287015,1799.508679830148,0.013891553892105266,3.4310605031829766,11.77217617650222,0.16669277846813202,0.07606790214776993,0.005786325316876173,2275.9640079802252,841.1526918874603,707537.8510695207,2500.3535754890477,401.2110745073674,160970.32630735633,21.35645188263967,7.450563551191667,55.51089723034578,5022.344630569128,1606.3343723087617,2580310.1156605836,1.8148256153294302,2.3876338231173073,5.700795273293768,0.0070047992112177715,0.06298221586049801,0.003966759514698368,0.09723618451286764,0.06951843323411189,0.004832812559325672,-3.082946568611078e-05,0.11611397564411163,0.013482456095516682,-0.00017754032160155475,0.11392915993928909,0.012979852966964245,2.9466122448979597,1.3163461716461005,1.732767243607345
26,Travie McCoy  Billionaire ft. Bruno Mars [OFFICIAL VIDEO].mp3,172.265625,211610,1282.4848484848485,0.3024296304269126,0.3138842773161876,0.09852333954630539,0.4446548787084364,0.29439750575807544,0.08666989139657608,0.2526910963190663,0.13747744476227566,0.018900047818364556,4.690092795014316,41.782264483509316,1745.7576253699242,-9.813356101932506,46.563025720459166,2168.115364244142,0.014067534278950059,3.3964160109631667,11.53564171952695,0.12723471224308014,0.07718700915575027,0.005957834422588348,2432.1073172476913,937.8681023137641,879596.5773376211,2344.6645209450485,541.8909143947079,293645.7631035327,22.019767669145118,7.671016624852362,58.84449605876132,4729.696400172939,1853.100484145467,3433981.404340164,1.399814750415949,1.9592271715824188,3.838571109866845,-0.0059729779352288665,0.08577829985050663,0.007357916725243424,0.11629351447610294,0.07416566159086262,0.005500545359210355,-4.765372807469248e-07,0.10810764133930206,0.01168726198375225,2.4252394723589532e-05,0.07192956656217575,0.005173862911760807,3.8696054421768706,1.3504010760632157,1.823583066232691
